date;val1;val2;val3;val4;val5;val6;val7;val8;vbl1;vbl2;vbl3;vbl4;vbl5;vbl6;vbl7;vbl8;vbsv;vcsv;vk4;vk6;temp1;temp2;temp3;temp4;amb_temp;amb_rh;amb_pressure;box_temp;dut_temp;tec_curr;sv_temp;
13/01/2025-12:59:31;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070035936e+01;1.000070035936e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999875434e+01;6.058334724e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324590000e+01;0.000000000e+00;0.000000000e+00;2.225830000e+01;0.0;0.0;23.0;0.0;22.633;18.2;1005.8;28.015;27.579;0.203;28.000;
13/01/2025-12:59:44;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070044459e+01;1.000070044459e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999871232e+01;6.058337354e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324540000e+01;0.000000000e+00;0.000000000e+00;2.225330000e+01;0.0;0.0;23.0;0.0;22.643;18.2;1005.9;28.009;27.582;0.180;28.000;
13/01/2025-12:59:58;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070058450e+01;1.000070058450e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999864660e+01;6.058340669e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324630000e+01;0.000000000e+00;0.000000000e+00;2.225130000e+01;0.0;0.0;23.0;0.0;22.653;18.2;1005.9;28.001;27.585;0.214;28.000;
13/01/2025-13:00:11;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070076521e+01;1.000070076521e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999865540e+01;6.058342633e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324630000e+01;0.000000000e+00;0.000000000e+00;2.226220000e+01;0.0;0.0;23.0;0.0;22.653;18.2;1005.9;28.005;27.587;0.212;28.000;
13/01/2025-13:00:24;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070094478e+01;1.000070094478e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999869778e+01;6.058347606e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324600000e+01;0.000000000e+00;0.000000000e+00;2.225660000e+01;0.0;0.0;23.0;0.0;22.658;18.2;1005.9;28.004;27.590;0.201;28.000;
13/01/2025-13:00:38;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070107693e+01;1.000070107693e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999861535e+01;6.058351948e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324530000e+01;0.000000000e+00;0.000000000e+00;2.225040000e+01;0.0;0.0;23.0;0.0;22.663;18.2;1005.9;28.007;27.593;0.207;28.000;
13/01/2025-13:00:51;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070117347e+01;1.000070117347e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999866492e+01;6.058356182e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324560000e+01;0.000000000e+00;0.000000000e+00;2.224930000e+01;0.0;0.0;23.0;0.0;22.663;18.2;1005.9;28.004;27.596;0.200;28.000;
13/01/2025-13:01:05;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070126933e+01;1.000070126933e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999867084e+01;6.058359929e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324540000e+01;0.000000000e+00;0.000000000e+00;2.225010000e+01;0.0;0.0;23.0;0.0;22.673;18.2;1005.9;28.004;27.599;0.214;28.000;
13/01/2025-13:01:18;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070138562e+01;1.000070138562e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999868826e+01;6.058363388e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324630000e+01;0.000000000e+00;0.000000000e+00;2.225380000e+01;0.0;0.0;23.0;0.0;22.668;18.2;1006.0;28.007;27.601;0.216;28.000;
13/01/2025-13:01:32;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070156151e+01;1.000070156151e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999865630e+01;6.058369568e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324590000e+01;0.000000000e+00;0.000000000e+00;2.225710000e+01;0.0;0.0;23.0;0.0;22.673;18.2;1005.9;28.000;27.604;0.225;28.000;
13/01/2025-13:01:45;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070171913e+01;1.000070171913e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999862200e+01;6.058375063e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324600000e+01;0.000000000e+00;0.000000000e+00;2.225280000e+01;0.0;0.0;23.0;0.0;22.673;18.2;1005.9;28.008;27.606;0.203;28.000;
13/01/2025-13:01:59;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070178696e+01;1.000070178696e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999863511e+01;6.058380198e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324610000e+01;0.000000000e+00;0.000000000e+00;2.224370000e+01;0.0;0.0;23.0;0.0;22.688;18.2;1005.9;28.009;27.610;0.219;28.000;
13/01/2025-13:02:12;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070186040e+01;1.000070186040e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999857495e+01;6.058384270e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324560000e+01;0.000000000e+00;0.000000000e+00;2.225170000e+01;0.0;0.0;23.0;0.0;22.703;18.2;1005.8;28.007;27.612;0.211;28.000;
13/01/2025-13:02:26;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070198051e+01;1.000070198051e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999861122e+01;6.058389783e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324610000e+01;0.000000000e+00;0.000000000e+00;2.225320000e+01;0.0;0.0;23.0;0.0;22.683;18.2;1005.8;28.007;27.615;0.188;28.000;
13/01/2025-13:02:39;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070211670e+01;1.000070211670e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999859434e+01;6.058395332e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324610000e+01;0.000000000e+00;0.000000000e+00;2.225680000e+01;0.0;0.0;23.0;0.0;22.678;18.2;1005.8;28.007;27.618;0.193;28.000;
13/01/2025-13:02:53;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070226195e+01;1.000070226195e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999863241e+01;6.058401367e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324560000e+01;0.000000000e+00;0.000000000e+00;2.226050000e+01;0.0;0.0;23.0;0.0;22.678;18.2;1005.8;28.014;27.620;0.184;28.000;
13/01/2025-13:03:06;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070241517e+01;1.000070241517e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999861266e+01;6.058407529e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324580000e+01;0.000000000e+00;0.000000000e+00;2.226060000e+01;0.0;0.0;23.0;0.0;22.683;18.2;1005.9;28.005;27.623;0.209;28.000;
13/01/2025-13:03:20;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070252486e+01;1.000070252486e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999872723e+01;6.058412916e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324610000e+01;0.000000000e+00;0.000000000e+00;2.224800000e+01;0.0;0.0;23.0;0.0;22.673;18.2;1005.8;28.012;27.626;0.200;28.000;
13/01/2025-13:03:33;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070261867e+01;1.000070261867e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999872633e+01;6.058419690e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324550000e+01;0.000000000e+00;0.000000000e+00;2.223770000e+01;0.0;0.0;23.0;0.0;22.673;18.2;1005.8;28.005;27.628;0.190;28.000;
13/01/2025-13:03:47;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070273297e+01;1.000070273297e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999872112e+01;6.058424681e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324560000e+01;0.000000000e+00;0.000000000e+00;2.225210000e+01;0.0;0.0;23.0;0.0;22.678;18.2;1005.8;28.008;27.631;0.203;28.000;
13/01/2025-13:04:00;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070285318e+01;1.000070285318e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999864786e+01;6.058429329e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324640000e+01;0.000000000e+00;0.000000000e+00;2.225060000e+01;0.0;0.0;23.0;0.0;22.693;18.2;1005.9;28.010;27.634;0.190;28.000;
13/01/2025-13:04:13;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070301027e+01;1.000070301027e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999853796e+01;6.058433779e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324570000e+01;0.000000000e+00;0.000000000e+00;2.225000000e+01;0.0;0.0;23.0;0.0;22.698;18.2;1005.8;28.003;27.636;0.216;28.000;
13/01/2025-13:04:27;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070317721e+01;1.000070317721e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999865055e+01;6.058437509e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324610000e+01;0.000000000e+00;0.000000000e+00;2.225260000e+01;0.0;0.0;23.0;0.0;22.678;18.2;1005.8;28.012;27.639;0.184;28.000;
13/01/2025-13:04:40;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070330507e+01;1.000070330507e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999868090e+01;6.058443833e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324600000e+01;0.000000000e+00;0.000000000e+00;2.224670000e+01;0.0;0.0;23.0;0.0;22.683;18.2;1005.8;28.007;27.641;0.195;28.000;
13/01/2025-13:04:54;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070343870e+01;1.000070343870e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999862685e+01;6.058448157e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324620000e+01;0.000000000e+00;0.000000000e+00;2.225000000e+01;0.0;0.0;23.0;0.0;22.673;18.2;1005.8;28.009;27.643;0.198;28.000;
13/01/2025-13:05:07;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070356012e+01;1.000070356012e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999876153e+01;6.058453868e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324610000e+01;0.000000000e+00;0.000000000e+00;2.225950000e+01;0.0;0.0;23.0;0.0;22.673;18.2;1005.8;28.019;27.646;0.192;28.000;
13/01/2025-13:05:21;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070363686e+01;1.000070363686e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999861948e+01;6.058458498e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324620000e+01;0.000000000e+00;0.000000000e+00;2.225890000e+01;0.0;0.0;23.0;0.0;22.683;18.2;1005.9;28.016;27.649;0.170;28.000;
13/01/2025-13:05:34;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070374099e+01;1.000070374099e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999862756e+01;6.058464480e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324580000e+01;0.000000000e+00;0.000000000e+00;2.225050000e+01;0.0;0.0;23.0;0.0;22.698;18.2;1005.8;28.014;27.651;0.205;28.000;
13/01/2025-13:05:48;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070386890e+01;1.000070386890e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999856974e+01;6.058469380e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324610000e+01;0.000000000e+00;0.000000000e+00;2.225740000e+01;0.0;0.0;23.0;0.0;22.683;18.2;1005.8;28.010;27.654;0.192;28.000;
13/01/2025-13:06:01;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070399111e+01;1.000070399111e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999871035e+01;6.058474389e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324620000e+01;0.000000000e+00;0.000000000e+00;2.225440000e+01;0.0;0.0;23.0;0.0;22.678;18.2;1005.8;28.012;27.657;0.180;28.000;
13/01/2025-13:06:15;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070413882e+01;1.000070413882e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999859955e+01;6.058479470e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324560000e+01;0.000000000e+00;0.000000000e+00;2.224660000e+01;0.0;0.0;23.0;0.0;22.678;18.2;1005.8;28.009;27.659;0.192;28.000;
13/01/2025-13:06:28;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070429754e+01;1.000070429754e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999875524e+01;6.058485253e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324540000e+01;0.000000000e+00;0.000000000e+00;2.225330000e+01;0.0;0.0;23.0;0.0;22.673;18.2;1005.8;28.011;27.662;0.192;28.000;
13/01/2025-13:06:42;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070440560e+01;1.000070440560e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999876458e+01;6.058492297e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324620000e+01;0.000000000e+00;0.000000000e+00;2.225020000e+01;0.0;0.0;23.0;0.0;22.668;18.2;1005.8;28.014;27.664;0.183;28.000;
13/01/2025-13:06:55;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070448988e+01;1.000070448988e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999862756e+01;6.058498351e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324570000e+01;0.000000000e+00;0.000000000e+00;2.225310000e+01;0.0;0.0;23.0;0.0;22.663;18.2;1005.7;28.005;27.667;0.205;28.000;
13/01/2025-13:07:09;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070457699e+01;1.000070457699e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999863978e+01;6.058505684e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324570000e+01;0.000000000e+00;0.000000000e+00;2.224160000e+01;0.0;0.0;23.0;0.0;22.673;18.2;1005.8;28.011;27.669;0.185;28.000;
13/01/2025-13:07:22;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070468437e+01;1.000070468437e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999871610e+01;6.058512584e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324600000e+01;0.000000000e+00;0.000000000e+00;2.224650000e+01;0.0;0.0;23.0;0.0;22.673;18.2;1005.8;28.017;27.672;0.161;28.000;
13/01/2025-13:07:36;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070486305e+01;1.000070486305e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999874896e+01;6.058518548e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324550000e+01;0.000000000e+00;0.000000000e+00;2.225720000e+01;0.0;0.0;23.0;0.0;22.668;18.2;1005.8;28.014;27.674;0.186;28.000;
13/01/2025-13:07:49;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070502799e+01;1.000070502799e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999884341e+01;6.058522277e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324590000e+01;0.000000000e+00;0.000000000e+00;2.225580000e+01;0.0;0.0;23.0;0.0;22.678;18.2;1005.8;28.013;27.676;0.185;28.000;
13/01/2025-13:08:02;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070512155e+01;1.000070512155e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999859147e+01;6.058528511e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324600000e+01;0.000000000e+00;0.000000000e+00;2.224540000e+01;0.0;0.0;23.0;0.0;22.658;18.2;1005.7;28.009;27.679;0.198;28.000;
13/01/2025-13:08:16;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070519661e+01;1.000070519661e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999876135e+01;6.058532042e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324590000e+01;0.000000000e+00;0.000000000e+00;2.224650000e+01;0.0;0.0;23.0;0.0;22.678;18.2;1005.8;28.008;27.681;0.173;28.000;
13/01/2025-13:08:29;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070529016e+01;1.000070529016e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999864750e+01;6.058536816e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324560000e+01;0.000000000e+00;0.000000000e+00;2.224340000e+01;0.0;0.0;23.0;0.0;22.673;18.2;1005.8;28.015;27.683;0.172;28.000;
13/01/2025-13:08:43;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070542316e+01;1.000070542316e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999854604e+01;6.058541699e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324560000e+01;0.000000000e+00;0.000000000e+00;2.224440000e+01;0.0;0.0;23.0;0.0;22.673;18.2;1005.8;28.012;27.686;0.170;28.000;
13/01/2025-13:08:56;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070558842e+01;1.000070558842e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999859722e+01;6.058545302e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324540000e+01;0.000000000e+00;0.000000000e+00;2.225910000e+01;0.0;0.0;23.0;0.0;22.668;18.2;1005.8;28.014;27.689;0.162;28.000;
13/01/2025-13:09:10;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070572959e+01;1.000070572959e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999866133e+01;6.058551518e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324630000e+01;0.000000000e+00;0.000000000e+00;2.225310000e+01;0.0;0.0;23.0;0.0;22.663;18.2;1005.7;28.009;27.691;0.170;28.000;
13/01/2025-13:09:23;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070583592e+01;1.000070583592e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999868557e+01;6.058556004e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324550000e+01;0.000000000e+00;0.000000000e+00;2.225110000e+01;0.0;0.0;23.0;0.0;22.663;18.2;1005.7;28.010;27.693;0.187;28.000;
13/01/2025-13:09:37;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070591711e+01;1.000070591711e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999858752e+01;6.058561553e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324570000e+01;0.000000000e+00;0.000000000e+00;2.225300000e+01;0.0;0.0;23.0;0.0;22.663;18.2;1005.8;28.004;27.696;0.212;28.000;
13/01/2025-13:09:50;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070598940e+01;1.000070598940e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999865504e+01;6.058567427e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324570000e+01;0.000000000e+00;0.000000000e+00;2.224130000e+01;0.0;0.0;23.0;0.0;22.653;18.2;1005.7;28.014;27.698;0.172;28.000;
13/01/2025-13:10:04;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070613271e+01;1.000070613271e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999863529e+01;6.058571661e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324580000e+01;0.000000000e+00;0.000000000e+00;2.222660000e+01;0.0;0.0;23.0;0.0;22.648;18.2;1005.7;28.006;27.700;0.182;28.000;
13/01/2025-13:10:17;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070628273e+01;1.000070628273e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999866599e+01;6.058576525e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324510000e+01;0.000000000e+00;0.000000000e+00;2.222030000e+01;0.0;0.0;23.0;0.0;22.658;18.2;1005.8;28.009;27.702;0.184;28.000;
13/01/2025-13:10:31;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070635790e+01;1.000070635790e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999869868e+01;6.058581119e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324580000e+01;0.000000000e+00;0.000000000e+00;2.223750000e+01;0.0;0.0;23.0;0.0;22.643;18.2;1005.7;28.014;27.705;0.176;28.000;
13/01/2025-13:10:44;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070645742e+01;1.000070645742e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999862613e+01;6.058585191e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324570000e+01;0.000000000e+00;0.000000000e+00;2.225840000e+01;0.0;0.0;23.0;0.0;22.643;18.2;1005.8;28.011;27.708;0.176;28.000;
13/01/2025-13:10:57;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070660231e+01;1.000070660231e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999864840e+01;6.058588668e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324600000e+01;0.000000000e+00;0.000000000e+00;2.225210000e+01;0.0;0.0;23.0;0.0;22.638;18.2;1005.8;28.007;27.710;0.196;28.000;
13/01/2025-13:11:11;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070672881e+01;1.000070672881e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999868072e+01;6.058593587e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324560000e+01;0.000000000e+00;0.000000000e+00;2.224810000e+01;0.0;0.0;23.0;0.0;22.643;18.2;1005.8;28.015;27.712;0.173;28.000;
13/01/2025-13:11:24;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070681503e+01;1.000070681503e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999865881e+01;6.058597731e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324570000e+01;0.000000000e+00;0.000000000e+00;2.224360000e+01;0.0;0.0;23.0;0.0;22.638;18.2;1005.8;28.015;27.715;0.169;28.000;
13/01/2025-13:11:38;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070690413e+01;1.000070690413e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999865989e+01;6.058601983e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324560000e+01;0.000000000e+00;0.000000000e+00;2.225160000e+01;0.0;0.0;23.0;0.0;22.633;18.2;1005.7;28.009;27.716;0.181;28.000;
13/01/2025-13:11:51;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000070701942e+01;1.000070701942e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999870281e+01;6.058605928e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.324560000e+01;0.000000000e+00;0.000000000e+00;2.226240000e+01;0.0;0.0;23.0;0.0;22.643;18.2;1005.8;28.011;27.719;0.167;28.000;
